subject,block,item,list,subexpt,integ,related,n2num,preamble,maincode,dysfluency,,err,errd,unin,unind,misc,corr,corrd
1014,95,16,2,Cat,unint,unrel,sing,The kiwi beside the fake plant,C,,,0,0,0,0,0,1,1
1014,65,4,2,Cat,unint,rel,sing,The knife beside the heavy club,C,,,0,0,0,0,0,1,1
1014,9,7,2,Cat,unint,rel,plur,The rake beside the muddy gloves,C,,,0,0,0,0,0,1,1
1014,52,20,2,Cat,unint,unrel,plur,The saxophone beside the ornate pillars,C,,,0,0,0,0,0,1,1
1014,76,10,2,Cat,unint,rel,plur,The kayak beside the large ferries,C,,,0,0,0,0,0,1,1
1015,2,21,3,Cat,unint,unrel,sing,The futon near the dirty radiator,C,,,0,0,0,0,0,1,1
1015,114,12,3,Cat,unint,rel,sing,The horse beyond the young rabbit,C,,,0,0,0,0,0,1,1
1015,132,6,3,Cat,unint,unrel,plur,The monastery near the ancient castles,C,,,0,0,0,0,0,1,1
1015,22,9,3,Cat,unint,rel,sing,The spider by the aggressive bee,C,,,0,0,0,0,0,1,1
1015,165,14,3,Cat,unint,rel,plur,The tent near the spooky cabins,C,,,0,0,0,0,0,1,1
1015,164,24,3,Cat,unint,unrel,sing,The van near the dented trailer,C,,,0,0,0,0,0,1,1
1015,91,16,3,Cat,unint,rel,plur,The kiwi beside the fake peaches,C,,,0,0,0,0,0,1,1
1015,79,4,3,Cat,unint,unrel,plur,The knife beside the heavy cans,C,,,0,0,0,0,0,1,1
1015,35,20,3,Cat,unint,unrel,sing,The saxophone beside the ornate pillar,C,,,0,0,0,0,0,1,1
1016,76,13,4,Cat,unint,rel,sing,The butterfly by the lively hornet,C,,,0,0,0,0,0,1,1
1016,105,18,4,Cat,unint,rel,sing,The dorm near the new condo,C,,,0,0,0,0,0,1,1
1016,2,19,4,Cat,unint,rel,plur,The drill by the durable hammers,C,,,0,0,0,0,0,1,1
1016,127,1,4,Cat,unint,unrel,sing,The fork near the plastic lemon,C,,,0,0,0,0,0,1,1
1016,6,21,4,Cat,unint,rel,plur,The futon near the dirty recliners,C,,,0,0,0,0,0,1,1
1016,78,2,4,Cat,unint,unrel,sing,The magazine under the tattered necklace,C,,,0,0,0,0,0,1,1
1016,152,6,4,Cat,unint,unrel,sing,The monastery near the ancient castle,C,,,0,0,0,0,0,1,1
1016,18,17,4,Cat,unint,rel,sing,The motorcycle near the painted bus,C,,,0,0,0,0,0,1,1
1016,58,23,4,Cat,unint,rel,plur,The saw by the oily wrenches,C,,,0,0,0,0,0,1,1
1016,24,8,4,Cat,unint,unrel,plur,The shovel near the cracked boulders,C,,,0,0,0,0,0,1,1
1016,161,9,4,Cat,unint,unrel,plur,The spider by the aggressive bears,C,,,0,0,0,0,0,1,1
1016,144,14,4,Cat,unint,rel,sing,The tent near the spooky cabin,C,,,0,0,0,0,0,1,1
1016,64,5,4,Cat,unint,unrel,sing,The elephant beside the lazy turtle,C,,,0,0,0,0,0,1,1
1016,95,4,4,Cat,unint,unrel,sing,The knife beside the heavy can,C,,,0,0,0,0,0,1,1
1016,139,7,4,Cat,unint,unrel,plur,The rake beside the muddy graves,C,,,0,0,0,0,0,1,1
1016,97,16,4,Cat,unint,rel,sing,The kiwi beside the fake peach,C,,,0,0,0,0,0,1,1
1016,151,20,4,Cat,unint,rel,plur,The saxophone beside the ornate pianos,C,,,0,0,0,0,0,1,1
1017,68,13,1,Cat,unint,unrel,plur,The butterfly by the lively hamsters,C,,,0,0,0,0,0,1,1
1017,149,18,1,Cat,unint,unrel,plur,The dorm near the new cafes,C,,,0,0,0,0,0,1,1
1017,134,19,1,Cat,unint,rel,sing,The drill by the durable hammer,C,,,0,0,0,0,0,1,1
1017,114,1,1,Cat,unint,rel,plur,The fork near the plastic ladles,C,,,0,0,0,0,0,1,1
1017,106,6,1,Cat,unint,rel,plur,The monastery near the ancient chapels,C,,,0,0,0,0,0,1,1
1017,63,8,1,Cat,unint,unrel,sing,The shovel near the cracked boulder,C,,,0,0,0,0,0,1,1
1017,115,15,1,Cat,unint,unrel,plur,The spatula by the greasy sandwiches,C,,,0,0,0,0,0,1,1
1017,40,9,1,Cat,unint,unrel,sing,The spider by the aggressive bear,C,,,0,0,0,0,0,1,1
1017,155,14,1,Cat,unint,unrel,plur,The tent near the spooky caverns,C,,,0,0,0,0,0,1,1
1017,23,24,1,Cat,unint,rel,sing,The van near the dented taxi,C,,,0,0,0,0,0,1,1
1017,118,5,1,Cat,unint,rel,plur,The elephant beside the lazy tigers,C,,,0,0,0,0,0,1,1
1017,82,10,1,Cat,unint,unrel,sing,The kayak beside the large flagpole,C,,,0,0,0,0,0,1,1
1017,69,16,1,Cat,unint,unrel,plur,The kiwi beside the fake plants,C,,,0,0,0,0,0,1,1
1017,127,7,1,Cat,unint,unrel,sing,The rake beside the muddy grave,C,,,0,0,0,0,0,1,1
1018,77,13,2,Cat,unint,unrel,sing,The butterfly by the lively hamster,C,,,0,0,0,0,0,1,1
1018,83,18,2,Cat,unint,unrel,sing,The dorm near the new cafe,C,,,0,0,0,0,0,1,1
1018,81,19,2,Cat,unint,unrel,plur,The drill by the durable handbags,C,,,0,0,0,0,0,1,1
1018,111,1,2,Cat,unint,rel,sing,The fork near the plastic ladle,C,,,0,0,0,0,0,1,1
1018,138,21,2,Cat,unint,unrel,plur,The futon near the dirty radiators,C,,,0,0,0,0,0,1,1
1018,29,12,2,Cat,unint,rel,plur,The horse beyond the young rabbits,C,,,0,0,0,0,0,1,1
1018,167,2,2,Cat,unint,rel,sing,The magazine under the tattered novel,C,,,0,0,0,0,0,1,1
1018,34,6,2,Cat,unint,rel,sing,The monastery near the ancient chapel,C,,,0,0,0,0,0,1,1
1018,91,17,2,Cat,unint,unrel,sing,The motorcycle near the painted bench,C,,,0,0,0,0,0,1,1
1018,109,3,2,Cat,unint,rel,sing,The robin by the frightened chicken,C,,,0,0,0,0,0,1,1
1018,76,8,2,Cat,unint,rel,plur,The shovel near the cracked buckets,C,,,0,0,0,0,0,1,1
1018,19,15,2,Cat,unint,unrel,sing,The spatula by the greasy sandwich,C,,,0,0,0,0,0,1,1
1018,166,9,2,Cat,unint,rel,plur,The spider by the aggressive bees,C,,,0,0,0,0,0,1,1
1018,37,14,2,Cat,unint,unrel,sing,The tent near the spooky cavern,C,,,0,0,0,0,0,1,1
1018,15,24,2,Cat,unint,unrel,plur,The van near the dented trailers,C,,,0,0,0,0,0,1,1
1018,20,10,2,Cat,unint,rel,plur,The kayak beside the large ferries,C,,,0,0,0,0,0,1,1
1018,127,7,2,Cat,unint,rel,plur,The rake beside the muddy gloves,C,,,0,0,0,0,0,1,1
1018,48,11,2,Cat,unint,rel,plur,The treasurer beside the eager senators,C,,,0,0,0,0,0,1,1
1019,139,13,3,Cat,unint,rel,plur,The butterfly by the lively hornets,C,,,0,0,0,0,0,1,1
1019,25,18,3,Cat,unint,rel,plur,The dorm near the new condos,C,,,0,0,0,0,0,1,1
1019,55,19,3,Cat,unint,unrel,sing,The drill by the durable handbag,C,,,0,0,0,0,0,1,1
1019,26,1,3,Cat,unint,unrel,plur,The fork near the plastic lemons,C,,,0,0,0,0,0,1,1
1019,113,21,3,Cat,unint,unrel,sing,The futon near the dirty radiator,C,,,0,0,0,0,0,1,1
1019,111,6,3,Cat,unint,unrel,plur,The monastery near the ancient castles,C,,,0,0,0,0,0,1,1
1019,131,17,3,Cat,unint,rel,plur,The motorcycle near the painted buses,C,,,0,0,0,0,0,1,1
1019,3,23,3,Cat,unint,unrel,sing,The saw by the oily rag,C,,,0,0,0,0,0,1,1
1019,59,8,3,Cat,unint,rel,sing,The shovel near the cracked bucket,C,,,0,0,0,0,0,1,1
1019,168,14,3,Cat,unint,rel,plur,The tent near the spooky cabins,C,,,0,0,0,0,0,1,1
1019,166,24,3,Cat,unint,unrel,sing,The van near the dented trailer,C,,,0,0,0,0,0,1,1
1019,24,5,3,Cat,unint,unrel,plur,The elephant beside the lazy turtles,C,,,0,0,0,0,0,1,1
1019,17,10,3,Cat,unint,rel,sing,The kayak beside the large ferry,C,,,0,0,0,0,0,1,1
1019,94,16,3,Cat,unint,rel,plur,The kiwi beside the fake peaches,C,,,0,0,0,0,0,1,1
1019,143,4,3,Cat,unint,unrel,plur,The knife beside the heavy cans,C,,,0,0,0,0,0,1,1
1019,141,7,3,Cat,unint,rel,sing,The rake beside the muddy glove,C,,,0,0,0,0,0,1,1
1019,22,20,3,Cat,unint,unrel,sing,The saxophone beside the ornate pillar,C,,,0,0,0,0,0,1,1
1019,165,11,3,Cat,unint,rel,sing,The treasurer beside the eager senator,C,,,0,0,0,0,0,1,1
1020,15,6,4,Cat,unint,unrel,sing,The monastery near the ancient castle,C,,,0,0,0,0,0,1,1
1020,132,17,4,Cat,unint,rel,sing,The motorcycle near the painted bus,C,,,0,0,0,0,0,1,1
1020,42,14,4,Cat,unint,rel,sing,The tent near the spooky cabin,C,,,0,0,0,0,0,1,1
1020,141,4,4,Cat,unint,unrel,sing,The knife beside the heavy can,C,,,0,0,0,0,0,1,1
1021,4,19,1,Cat,unint,rel,sing,The drill by the durable hammer,C,,,0,0,0,0,0,1,1
1021,41,1,1,Cat,unint,rel,plur,The fork near the plastic ladles,C,,,0,0,0,0,0,1,1
1021,131,21,1,Cat,unint,rel,sing,The futon near the dirty recliner,C,,,0,0,0,0,0,1,1
1021,56,2,1,Cat,unint,rel,plur,The magazine under the tattered novels,C,,,0,0,0,0,0,1,1
1021,142,6,1,Cat,unint,rel,plur,The monastery near the ancient chapels,C,,,0,0,0,0,0,1,1
1021,20,22,1,Cat,unint,rel,sing,The monk near the talkative cardinal,C,,,0,0,0,0,0,1,1
1021,24,17,1,Cat,unint,unrel,plur,The motorcycle near the painted benches,C,,,0,0,0,0,0,1,1
1021,70,23,1,Cat,unint,rel,sing,The saw by the oily wrench,C,,,0,0,0,0,0,1,1
1021,114,8,1,Cat,unint,unrel,sing,The shovel near the cracked boulder,C,,,0,0,0,0,0,1,1
1021,15,9,1,Cat,unint,unrel,sing,The spider by the aggressive bear,C,,,0,0,0,0,0,1,1
1021,23,14,1,Cat,unint,unrel,plur,The tent near the spooky caverns,C,,,0,0,0,0,0,1,1
1021,91,24,1,Cat,unint,rel,sing,The van near the dented taxi,C,,,0,0,0,0,0,1,1
1021,84,5,1,Cat,unint,rel,plur,The elephant beside the lazy tigers,C,,,0,0,0,0,0,1,1
1021,27,16,1,Cat,unint,unrel,plur,The kiwi beside the fake plants,C,,,0,0,0,0,0,1,1
1021,13,4,1,Cat,unint,rel,plur,The knife beside the heavy clubs,C,,,0,0,0,0,0,1,1
1021,30,7,1,Cat,unint,unrel,sing,The rake beside the muddy grave,C,,,0,0,0,0,0,1,1
1021,104,10,1,Cat,unint,unrel,sing,The kayak beside the large flagpole,C,,,0,0,0,0,0,1,1
1021,107,20,1,Cat,unint,rel,sing,The saxophone beside the ornate piano,C,,,0,0,0,0,0,1,1
1022,81,18,2,Cat,unint,unrel,sing,The dorm near the new cafe,C,,,0,0,0,0,0,1,1
1022,59,1,2,Cat,unint,rel,sing,The fork near the plastic ladle,C,,,0,0,0,0,0,1,1
1022,24,21,2,Cat,unint,unrel,plur,The futon near the dirty radiators,C,,,0,0,0,0,0,1,1
1022,101,12,2,Cat,unint,rel,plur,The horse beyond the young rabbits,C,,,0,0,0,0,0,1,1
1022,72,2,2,Cat,unint,rel,sing,The magazine under the tattered novel,C,,,0,0,0,0,0,1,1
1022,154,17,2,Cat,unint,unrel,sing,The motorcycle near the painted bench,C,,,0,0,0,0,0,1,1
1022,53,3,2,Cat,unint,rel,sing,The robin by the frightened chicken,C,,,0,0,0,0,0,1,1
1022,64,23,2,Cat,unint,unrel,plur,The saw by the oily rags,C,,,0,0,0,0,0,1,1
1022,2,15,2,Cat,unint,unrel,sing,The spatula by the greasy sandwich,C,,,0,0,0,0,0,1,1
1022,62,9,2,Cat,unint,rel,plur,The spider by the aggressive bees,C,,,0,0,0,0,0,1,1
1022,16,24,2,Cat,unint,unrel,plur,The van near the dented trailers,C,,,0,0,0,0,0,1,1
1022,71,10,2,Cat,unint,rel,plur,The kayak beside the large ferries,C,,,0,0,0,0,0,1,1
1022,121,5,2,Cat,unint,rel,sing,The elephant beside the lazy tiger,C,,,0,0,0,0,0,1,1
1022,115,16,2,Cat,unint,unrel,sing,The kiwi beside the fake plant,C,,,0,0,0,0,0,1,1
1023,56,18,3,Cat,unint,rel,plur,The dorm near the new condos,C,,,0,0,0,0,0,1,1
1023,124,2,3,Cat,unint,unrel,plur,The magazine under the tattered necklaces,C,,,0,0,0,0,0,1,1
1023,42,6,3,Cat,unint,unrel,plur,The monastery near the ancient castles,C,,,0,0,0,0,0,1,1
1023,104,23,3,Cat,unint,unrel,sing,The saw by the oily rag,C,,,0,0,0,0,0,1,1
1023,105,7,3,Cat,unint,rel,sing,The rake beside the muddy glove,C,,,0,0,0,0,0,1,1
1023,106,20,3,Cat,unint,unrel,sing,The saxophone beside the ornate pillar,C,,,0,0,0,0,0,1,1
1024,90,18,4,Cat,unint,rel,sing,The dorm near the new condo,C,,,0,0,0,0,0,1,1
1024,144,19,4,Cat,unint,rel,plur,The drill by the durable hammers,C,,,0,0,0,0,0,1,1
1024,24,21,4,Cat,unint,rel,plur,The futon near the dirty recliners,C,,,0,0,0,0,0,1,1
1024,69,23,4,Cat,unint,rel,plur,The saw by the oily wrenches,C,,,0,0,0,0,0,1,1
1024,148,8,4,Cat,unint,unrel,plur,The shovel near the cracked boulders,C,,,0,0,0,0,0,1,1
1024,54,15,4,Cat,unint,rel,sing,The spatula by the greasy strainer,C,,,0,0,0,0,0,1,1
1024,71,14,4,Cat,unint,rel,sing,The tent near the spooky cabin,C,,,0,0,0,0,0,1,1
1024,73,24,4,Cat,unint,rel,plur,The van near the dented taxis,C,,,0,0,0,0,0,1,1
1024,82,16,4,Cat,unint,rel,sing,The kiwi beside the fake peach,C,,,0,0,0,0,0,1,1
1024,92,7,4,Cat,unint,unrel,plur,The rake beside the muddy graves,C,,,0,0,0,0,0,1,1
1024,53,20,4,Cat,unint,rel,plur,The saxophone beside the ornate pianos,C,,,0,0,0,0,0,1,1
1024,129,4,4,Cat,unint,unrel,sing,The knife beside the heavy can,C,,,0,0,0,0,0,1,1
1025,161,19,1,Cat,unint,rel,sing,The drill by the durable hammer,C,,,0,0,0,0,0,1,1
1025,117,17,1,Cat,unint,unrel,plur,The motorcycle near the painted benches,C,,,0,0,0,0,0,1,1
1025,66,8,1,Cat,unint,unrel,sing,The shovel near the cracked boulder,C,,,0,0,0,0,0,1,1
1025,94,14,1,Cat,unint,unrel,plur,The tent near the spooky caverns,C,,,0,0,0,0,0,1,1
1025,92,24,1,Cat,unint,rel,sing,The van near the dented taxi,C,,,0,0,0,0,0,1,1
1025,42,5,1,Cat,unint,rel,plur,The elephant beside the lazy tigers,C,,,0,0,0,0,0,1,1
1025,124,10,1,Cat,unint,unrel,sing,The kayak beside the large flagpole,C,,,0,0,0,0,0,1,1
1025,24,4,1,Cat,unint,rel,plur,The knife beside the heavy clubs,C,,,0,0,0,0,0,1,1
1025,113,7,1,Cat,unint,unrel,sing,The rake beside the muddy grave,C,,,0,0,0,0,0,1,1
1025,31,20,1,Cat,unint,rel,sing,The saxophone beside the ornate piano,C,,,0,0,0,0,0,1,1
1026,96,18,2,Cat,unint,unrel,sing,The dorm near the new cafe,C,,,0,0,0,0,0,1,1
1026,108,14,2,Cat,unint,unrel,sing,The tent near the spooky cavern,C,,,0,0,0,0,0,1,1
1026,115,16,2,Cat,unint,unrel,sing,The kiwi beside the fake plant,C,,,0,0,0,0,0,1,1
1026,119,4,2,Cat,unint,rel,sing,The knife beside the heavy club,C,,,0,0,0,0,0,1,1
1026,56,11,2,Cat,unint,rel,plur,The treasurer beside the eager senators,C,,,0,0,0,0,0,1,1
1027,137,19,3,Cat,unint,unrel,sing,The drill by the durable handbag,C,,,0,0,0,0,0,1,1
1027,4,1,3,Cat,unint,unrel,plur,The fork near the plastic lemons,C,,,0,0,0,0,0,1,1
1027,102,21,3,Cat,unint,unrel,sing,The futon near the dirty radiator,C,,,0,0,0,0,0,1,1
1027,98,22,3,Cat,unint,unrel,sing,The monk near the talkative carpenter,C,,,0,0,0,0,0,1,1
1027,38,17,3,Cat,unint,rel,plur,The motorcycle near the painted buses,C,,,0,0,0,0,0,1,1
1027,147,8,3,Cat,unint,rel,sing,The shovel near the cracked bucket,C,,,0,0,0,0,0,1,1
1027,164,15,3,Cat,unint,rel,plur,The spatula by the greasy strainers,C,,,0,0,0,0,0,1,1
1027,63,24,3,Cat,unint,unrel,sing,The van near the dented trailer,C,,,0,0,0,0,0,1,1
1027,75,10,3,Cat,unint,rel,sing,The kayak beside the large ferry,C,,,0,0,0,0,0,1,1
1027,108,4,3,Cat,unint,unrel,plur,The knife beside the heavy cans,C,,,0,0,0,0,0,1,1
1027,62,7,3,Cat,unint,rel,sing,The rake beside the muddy glove,C,,,0,0,0,0,0,1,1
1028,151,18,4,Cat,unint,rel,sing,The dorm near the new condo,C,,,0,0,0,0,0,1,1
1028,20,1,4,Cat,unint,unrel,sing,The fork near the plastic lemon,C,,,0,0,0,0,0,1,1
1028,77,3,4,Cat,unint,unrel,sing,The robin by the frightened chipmunk,C,,,0,0,0,0,0,1,1
1028,76,14,4,Cat,unint,rel,sing,The tent near the spooky cabin,C,,,0,0,0,0,0,1,1
1028,157,24,4,Cat,unint,rel,plur,The van near the dented taxis,C,,,0,0,0,0,0,1,1
1028,70,5,4,Cat,unint,unrel,sing,The elephant beside the lazy turtle,C,,,0,0,0,0,0,1,1
1028,43,4,4,Cat,unint,unrel,sing,The knife beside the heavy can,C,,,0,0,0,0,0,1,1
1029,135,18,1,Cat,unint,unrel,plur,The dorm near the new cafes,C,,,0,0,0,0,0,1,1
1029,131,19,1,Cat,unint,rel,sing,The drill by the durable hammer,C,,,0,0,0,0,0,1,1
1029,25,1,1,Cat,unint,rel,plur,The fork near the plastic ladles,C,,,0,0,0,0,0,1,1
1029,55,21,1,Cat,unint,rel,sing,The futon near the dirty recliner,C,,,0,0,0,0,0,1,1
1029,147,8,1,Cat,unint,unrel,sing,The shovel near the cracked boulder,C,,,0,0,0,0,0,1,1
1029,87,15,1,Cat,unint,unrel,plur,The spatula by the greasy sandwiches,C,,,0,0,0,0,0,1,1
1029,93,9,1,Cat,unint,unrel,sing,The spider by the aggressive bear,C,,,0,0,0,0,0,1,1
1029,22,16,1,Cat,unint,unrel,plur,The kiwi beside the fake plants,C,,,0,0,0,0,0,1,1
1029,58,4,1,Cat,unint,rel,plur,The knife beside the heavy clubs,C,,,0,0,0,0,0,1,1
1029,140,7,1,Cat,unint,unrel,sing,The rake beside the muddy grave,C,,,0,0,0,0,0,1,1
1029,52,20,1,Cat,unint,rel,sing,The saxophone beside the ornate piano,C,,,0,0,0,0,0,1,1
1029,112,11,1,Cat,unint,unrel,sing,The treasurer beside the eager supporter,C,,,0,0,0,0,0,1,1
1029,134,10,1,Cat,unint,unrel,sing,The kayak beside the large flagpole,C,,,0,0,0,0,0,1,1
1030,105,13,2,Cat,unint,unrel,sing,The butterfly by the lively hamster,C,,,0,0,0,0,0,1,1
1030,147,18,2,Cat,unint,unrel,sing,The dorm near the new cafe,C,,,0,0,0,0,0,1,1
1030,93,19,2,Cat,unint,unrel,plur,The drill by the durable handbags,C,,,0,0,0,0,0,1,1
1030,40,1,2,Cat,unint,rel,sing,The fork near the plastic ladle,C,,,0,0,0,0,0,1,1
1030,1,2,2,Cat,unint,rel,sing,The magazine under the tattered novel,C,,,0,0,0,0,0,1,1
1030,141,6,2,Cat,unint,rel,sing,The monastery near the ancient chapel,C,,,0,0,0,0,0,1,1
1030,124,17,2,Cat,unint,unrel,sing,The motorcycle near the painted bench,C,,,0,0,0,0,0,1,1
1030,74,8,2,Cat,unint,rel,plur,The shovel near the cracked buckets,C,,,0,0,0,0,0,1,1
1030,153,14,2,Cat,unint,unrel,sing,The tent near the spooky cavern,C,,,0,0,0,0,0,1,1
1030,34,24,2,Cat,unint,unrel,plur,The van near the dented trailers,C,,,0,0,0,0,0,1,1
1030,67,5,2,Cat,unint,rel,sing,The elephant beside the lazy tiger,C,,,0,0,0,0,0,1,1
1030,130,10,2,Cat,unint,rel,plur,The kayak beside the large ferries,C,,,0,0,0,0,0,1,1
1030,28,16,2,Cat,unint,unrel,sing,The kiwi beside the fake plant,C,,,0,0,0,0,0,1,1
1030,103,4,2,Cat,unint,rel,sing,The knife beside the heavy club,C,,,0,0,0,0,0,1,1
1030,111,20,2,Cat,unint,unrel,plur,The saxophone beside the ornate pillars,C,,,0,0,0,0,0,1,1
1031,141,8,3,Cat,unint,rel,sing,The shovel near the cracked bucket,C,,,0,0,0,0,0,1,1
1031,135,11,3,Cat,unint,rel,sing,The treasurer beside the eager senator,C,,,0,0,0,0,0,1,1
1032,4,18,4,Cat,unint,rel,sing,The dorm near the new condo,C,,,0,0,0,0,0,1,1
1032,70,19,4,Cat,unint,rel,plur,The drill by the durable hammers,C,,,0,0,0,0,0,1,1
1032,41,21,4,Cat,unint,rel,plur,The futon near the dirty recliners,C,,,0,0,0,0,0,1,1
1032,136,2,4,Cat,unint,unrel,sing,The magazine under the tattered necklace,C,,,0,0,0,0,0,1,1
1032,115,6,4,Cat,unint,unrel,sing,The monastery near the ancient castle,C,,,0,0,0,0,0,1,1
1032,44,22,4,Cat,unint,rel,plur,The monk near the talkative cardinals,C,,,0,0,0,0,0,1,1
1032,26,23,4,Cat,unint,rel,plur,The saw by the oily wrenches,C,,,0,0,0,0,0,1,1
1032,20,8,4,Cat,unint,unrel,plur,The shovel near the cracked boulders,C,,,0,0,0,0,0,1,1
1032,46,24,4,Cat,unint,rel,plur,The van near the dented taxis,C,,,0,0,0,0,0,1,1
1032,106,16,4,Cat,unint,rel,sing,The kiwi beside the fake peach,C,,,0,0,0,0,0,1,1
1032,15,4,4,Cat,unint,unrel,sing,The knife beside the heavy can,C,,,0,0,0,0,0,1,1
1032,133,7,4,Cat,unint,unrel,plur,The rake beside the muddy graves,C,,,0,0,0,0,0,1,1
1033,5,13,1,Cat,unint,unrel,plur,The butterfly by the lively hamsters,C,,,0,0,0,0,0,1,1
1033,16,18,1,Cat,unint,unrel,plur,The dorm near the new cafes,C,,,0,0,0,0,0,1,1
1033,54,19,1,Cat,unint,rel,sing,The drill by the durable hammer,C,,,0,0,0,0,0,1,1
1033,140,21,1,Cat,unint,rel,sing,The futon near the dirty recliner,C,,,0,0,0,0,0,1,1
1033,11,12,1,Cat,unint,unrel,sing,The horse beyond the young raven,C,,,0,0,0,0,0,1,1
1033,109,17,1,Cat,unint,unrel,plur,The motorcycle near the painted benches,C,,,0,0,0,0,0,1,1
1033,79,15,1,Cat,unint,unrel,plur,The spatula by the greasy sandwiches,C,,,0,0,0,0,0,1,1
1033,103,9,1,Cat,unint,unrel,sing,The spider by the aggressive bear,C,,,0,0,0,0,0,1,1
1033,80,14,1,Cat,unint,unrel,plur,The tent near the spooky caverns,C,,,0,0,0,0,0,1,1
1033,148,24,1,Cat,unint,rel,sing,The van near the dented taxi,C,,,0,0,0,0,0,1,1
1033,149,4,1,Cat,unint,rel,plur,The knife beside the heavy clubs,C,,,0,0,0,0,0,1,1
1033,85,7,1,Cat,unint,unrel,sing,The rake beside the muddy grave,C,,,0,0,0,0,0,1,1
1033,167,20,1,Cat,unint,rel,sing,The saxophone beside the ornate piano,C,,,0,0,0,0,0,1,1
1033,36,11,1,Cat,unint,unrel,sing,The treasurer beside the eager supporter,C,,,0,0,0,0,0,1,1
1033,168,10,1,Cat,unint,unrel,sing,The kayak beside the large flagpole,C,,,0,0,0,0,0,1,1
1034,45,13,2,Cat,unint,unrel,sing,The butterfly by the lively hamster,C,,,0,0,0,0,0,1,1
1034,92,18,2,Cat,unint,unrel,sing,The dorm near the new cafe,C,,,0,0,0,0,0,1,1
1034,22,19,2,Cat,unint,unrel,plur,The drill by the durable handbags,C,,,0,0,0,0,0,1,1
1034,135,1,2,Cat,unint,rel,sing,The fork near the plastic ladle,C,,,0,0,0,0,0,1,1
1034,49,2,2,Cat,unint,rel,sing,The magazine under the tattered novel,C,,,0,0,0,0,0,1,1
1034,78,6,2,Cat,unint,rel,sing,The monastery near the ancient chapel,C,,,0,0,0,0,0,1,1
1034,47,17,2,Cat,unint,unrel,sing,The motorcycle near the painted bench,C,,,0,0,0,0,0,1,1
1034,14,8,2,Cat,unint,rel,plur,The shovel near the cracked buckets,C,,,0,0,0,0,0,1,1
1034,85,15,2,Cat,unint,unrel,sing,The spatula by the greasy sandwich,C,,,0,0,0,0,0,1,1
1034,144,9,2,Cat,unint,rel,plur,The spider by the aggressive bees,C,,,0,0,0,0,0,1,1
1034,157,14,2,Cat,unint,unrel,sing,The tent near the spooky cavern,C,,,0,0,0,0,0,1,1
1034,54,24,2,Cat,unint,unrel,plur,The van near the dented trailers,C,,,0,0,0,0,0,1,1
1034,89,16,2,Cat,unint,unrel,sing,The kiwi beside the fake plant,C,,,0,0,0,0,0,1,1
1034,26,4,2,Cat,unint,rel,sing,The knife beside the heavy club,C,,,0,0,0,0,0,1,1
1034,68,7,2,Cat,unint,rel,plur,The rake beside the muddy gloves,C,,,0,0,0,0,0,1,1
1035,101,1,3,Cat,unint,unrel,plur,The fork near the plastic lemons,C,,,0,0,0,0,0,1,1
1035,34,21,3,Cat,unint,unrel,sing,The futon near the dirty radiator,C,,,0,0,0,0,0,1,1
1035,25,6,3,Cat,unint,unrel,plur,The monastery near the ancient castles,C,,,0,0,0,0,0,1,1
1035,130,8,3,Cat,unint,rel,sing,The shovel near the cracked bucket,C,,,0,0,0,0,0,1,1
1035,109,15,3,Cat,unint,rel,plur,The spatula by the greasy strainers,C,,,0,0,0,0,0,1,1
1035,154,14,3,Cat,unint,rel,plur,The tent near the spooky cabins,C,,,0,0,0,0,0,1,1
1035,7,5,3,Cat,unint,unrel,plur,The elephant beside the lazy turtles,C,,,0,0,0,0,0,1,1
1035,121,4,3,Cat,unint,unrel,plur,The knife beside the heavy cans,C,,,0,0,0,0,0,1,1
1035,135,10,3,Cat,unint,rel,sing,The kayak beside the large ferry,C,,,0,0,0,0,0,1,1
1036,124,13,4,Cat,unint,rel,sing,The butterfly by the lively hornet,C,,,0,0,0,0,0,1,1
1036,59,1,4,Cat,unint,unrel,sing,The fork near the plastic lemon,C,,,0,0,0,0,0,1,1
1036,126,17,4,Cat,unint,rel,sing,The motorcycle near the painted bus,C,,,0,0,0,0,0,1,1
1036,158,15,4,Cat,unint,rel,sing,The spatula by the greasy strainer,C,,,0,0,0,0,0,1,1
1036,60,10,4,Cat,unint,unrel,plur,The kayak beside the large flagpoles,C,,,0,0,0,0,0,1,1
1036,167,7,4,Cat,unint,unrel,plur,The rake beside the muddy graves,C,,,0,0,0,0,0,1,1
1036,106,11,4,Cat,unint,unrel,plur,The treasurer beside the eager supporters,C,,,0,0,0,0,0,1,1
1037,119,13,1,Cat,unint,unrel,plur,The butterfly by the lively hamsters,C,,,0,0,0,0,0,1,1
1037,160,19,1,Cat,unint,rel,sing,The drill by the durable hammer,C,,,0,0,0,0,0,1,1
1037,25,1,1,Cat,unint,rel,plur,The fork near the plastic ladles,C,,,0,0,0,0,0,1,1
1037,149,21,1,Cat,unint,rel,sing,The futon near the dirty recliner,C,,,0,0,0,0,0,1,1
1037,145,12,1,Cat,unint,unrel,sing,The horse beyond the young raven,C,,,0,0,0,0,0,1,1
1037,57,2,1,Cat,unint,rel,plur,The magazine under the tattered novels,C,,,0,0,0,0,0,1,1
1037,77,6,1,Cat,unint,rel,plur,The monastery near the ancient chapels,C,,,0,0,0,0,0,1,1
