subject,block,item,list,subexpt,integ,related,n2num,preamble,maincode,dysfluency,,err,errd,unin,unind,misc,corr,corrd
1014,135,25,2,Prop,unint,assoc,sing,The blueprint near the model building,C,,,0,0,0,0,0,1,1
1014,28,47,2,Prop,unint,unrel,plur,The canoe by the well-worn trails,C,,,0,0,0,0,0,1,1
1014,75,33,2,Prop,unint,rel,sing,The car by the white bumper,C,,,0,0,0,0,0,1,1
1014,92,36,2,Prop,unint,rel,sing,The chain by the flimsy link,C,,,0,0,0,0,0,1,1
1014,119,41,2,Prop,unint,unrel,sing,The couch by the big treadmill,C,,,0,0,0,0,0,1,1
1014,1,34,2,Prop,unint,rel,sing,The dresser by the heavy drawer,C,,,0,0,0,0,0,1,1
1014,142,27,2,Prop,unint,assoc,sing,The fort near the ancient cave,C,,,0,0,0,0,0,1,1
1014,51,28,2,Prop,unint,assoc,sing,The jar near the sticky cookie,C,,,0,0,0,0,0,1,1
1014,108,45,2,Prop,unint,unrel,plur,The skeleton near the locked classrooms,C,,,0,0,0,0,0,1,1
1014,125,38,2,Prop,unint,rel,plur,The table by the rebuilt legs,C,,,0,0,0,0,0,1,1
1014,34,39,2,Prop,unint,rel,plur,The tree near the cut limbs,C,,,0,0,0,0,0,1,1
1014,113,30,2,Prop,unint,assoc,plur,The window near the shaggy curtains,C,,,0,0,0,0,0,1,1
1014,162,40,2,Prop,unint,rel,plur,The book beside the torn pages,C,,,0,0,0,0,0,1,1
1014,13,46,2,Prop,unint,unrel,plur,The lamp beside the cheap dolls,C,,,0,0,0,0,0,1,1
1014,143,48,2,Prop,unint,unrel,plur,The violin beside the pricey bowls,C,,,0,0,0,0,0,1,1
1015,73,32,3,Prop,unint,assoc,sing,The banana near the melted sundae,C,,,0,0,0,0,0,1,1
1015,83,25,3,Prop,unint,unrel,plur,The blueprint near the metal rulers,C,,,0,0,0,0,0,1,1
1015,74,33,3,Prop,unint,assoc,plur,The car by the wide roads,C,,,0,0,0,0,0,1,1
1015,45,41,3,Prop,unint,rel,plur,The couch by the thin cushions,C,,,0,0,0,0,0,1,1
1015,34,27,3,Prop,unint,unrel,plur,The fort near the ancient cliffs,C,,,0,0,0,0,0,1,1
1015,64,37,3,Prop,unint,rel,sing,The hose near the yellow nozzle,C,,,0,0,0,0,0,1,1
1015,1,43,3,Prop,unint,rel,plur,The pencil by the colorful erasers,C,,,0,0,0,0,0,1,1
1015,108,29,3,Prop,unint,assoc,sing,The sink near the broken dish,C,,,0,0,0,0,0,1,1
1015,80,45,3,Prop,unint,unrel,sing,The skeleton near the locked classroom,C,,,0,0,0,0,0,1,1
1015,157,38,3,Prop,unint,rel,sing,The table by the rebuilt leg,C,,,0,0,0,0,0,1,1
1015,6,39,3,Prop,unint,rel,sing,The tree near the cut limb,C,,,0,0,0,0,0,1,1
1015,57,26,3,Prop,unint,unrel,plur,The bike beside the greasy towels,C,,,0,0,0,0,0,1,1
1015,72,40,3,Prop,unint,rel,sing,The book beside the torn page,C,,,0,0,0,0,0,1,1
1015,32,31,3,Prop,unint,assoc,sing,The rifle beside the expensive target,C,,,0,0,0,0,0,1,1
1015,82,42,3,Prop,unint,rel,plur,The sneaker beside the pink shoelaces,C,,,0,0,0,0,0,1,1
1016,132,35,4,Prop,unint,assoc,sing,The atlas by the detailed globe,C,,,0,0,0,0,0,1,1
1016,133,44,4,Prop,unint,rel,sing,The backpack on the frayed strap,C,,,0,0,0,0,0,1,1
1016,26,32,4,Prop,unint,unrel,plur,The banana near the healthy drinks,C,,,0,0,0,0,0,1,1
1016,68,47,4,Prop,unint,rel,plur,The canoe by the weathered oars,C,,,0,0,0,0,0,1,1
1016,93,33,4,Prop,unint,assoc,sing,The car by the wide road,C,,,0,0,0,0,0,1,1
1016,62,36,4,Prop,unint,assoc,sing,The chain by the flimsy saw,C,,,0,0,0,0,0,1,1
1016,37,41,4,Prop,unint,rel,sing,The couch by the thin cushion,C,,,0,0,0,0,0,1,1
1016,15,34,4,Prop,unint,assoc,sing,The dresser by the heavy mirror,C,,,0,0,0,0,0,1,1
1016,38,27,4,Prop,unint,unrel,sing,The fort near the ancient cliff,C,,,0,0,0,0,0,1,1
1016,146,28,4,Prop,unint,unrel,sing,The jar near the stale bagel,C,,,0,0,0,0,0,1,1
1016,23,29,4,Prop,unint,unrel,plur,The sink near the broken tiles,C,,,0,0,0,0,0,1,1
1016,69,39,4,Prop,unint,assoc,plur,The tree near the closed forts,C,,,0,0,0,0,0,1,1
1016,1,30,4,Prop,unint,unrel,plur,The window near the stylish paintings,C,,,0,0,0,0,0,1,1
1016,122,40,4,Prop,unint,assoc,plur,The book beside the tall shelves,C,,,0,0,0,0,0,1,1
1016,73,46,4,Prop,unint,rel,plur,The lamp beside the cheap bulbs,C,,,0,0,0,0,0,1,1
1016,163,42,4,Prop,unint,rel,sing,The sneaker beside the pink shoelace,C,,,0,0,0,0,0,1,1
1016,36,48,4,Prop,unint,rel,plur,The violin beside the pricey strings,C,,,0,0,0,0,0,1,1
1016,121,31,4,Prop,unint,unrel,plur,The rifle beside the expensive trophies,C,,,0,0,0,0,0,1,1
1017,124,44,5,Prop,unint,assoc,plur,The backpack on the frayed books,C,,,0,0,0,0,0,1,1
1017,47,32,5,Prop,unint,unrel,sing,The banana near the healthy drink,C,,,0,0,0,0,0,1,1
1017,84,25,5,Prop,unint,rel,plur,The blueprint near the modern drawings,C,,,0,0,0,0,0,1,1
1017,27,47,5,Prop,unint,rel,sing,The canoe by the weathered oar,C,,,0,0,0,0,0,1,1
1017,123,33,5,Prop,unint,unrel,plur,The car by the wide ramps,C,,,0,0,0,0,0,1,1
1017,80,41,5,Prop,unint,assoc,plur,The couch by the thin televisions,C,,,0,0,0,0,0,1,1
1017,37,34,5,Prop,unint,unrel,plur,The dresser by the heavy rugs,C,,,0,0,0,0,0,1,1
1017,152,37,5,Prop,unint,assoc,sing,The hose near the yellow hydrant,C,,,0,0,0,0,0,1,1
1017,73,28,5,Prop,unint,rel,plur,The jar near the sticky lids,C,,,0,0,0,0,0,1,1
1017,75,43,5,Prop,unint,assoc,plur,The pencil by the colorful sharpeners,C,,,0,0,0,0,0,1,1
1017,59,29,5,Prop,unint,unrel,sing,The sink near the broken tile,C,,,0,0,0,0,0,1,1
1017,20,45,5,Prop,unint,rel,sing,The skeleton near the large bone,C,,,0,0,0,0,0,1,1
1017,135,38,5,Prop,unint,assoc,sing,The table by the rebuilt patio,C,,,0,0,0,0,0,1,1
1017,137,39,5,Prop,unint,assoc,sing,The tree near the closed fort,C,,,0,0,0,0,0,1,1
1017,22,30,5,Prop,unint,unrel,sing,The window near the stylish painting,C,,,0,0,0,0,0,1,1
1017,46,26,5,Prop,unint,rel,plur,The bike beside the greasy tires,C,,,0,0,0,0,0,1,1
1017,141,40,5,Prop,unint,assoc,sing,The book beside the tall shelf,C,,,0,0,0,0,0,1,1
1017,139,31,5,Prop,unint,unrel,sing,The rifle beside the expensive trophy,C,,,0,0,0,0,0,1,1
1017,14,48,5,Prop,unint,rel,sing,The violin beside the pricey string,C,,,0,0,0,0,0,1,1
1018,52,35,6,Prop,unint,unrel,sing,The atlas by the detailed journal,C,,,0,0,0,0,0,1,1
1018,126,32,6,Prop,unint,rel,plur,The banana near the messy peels,C,,,0,0,0,0,0,1,1
1018,100,47,6,Prop,unint,assoc,plur,The canoe by the weathered camps,C,,,0,0,0,0,0,1,1
1018,80,33,6,Prop,unint,unrel,sing,The car by the wide ramp,C,,,0,0,0,0,0,1,1
1018,22,41,6,Prop,unint,assoc,sing,The couch by the thin television,C,,,0,0,0,0,0,1,1
1018,141,34,6,Prop,unint,unrel,sing,The dresser by the heavy rug,C,,,0,0,0,0,0,1,1
1018,112,37,6,Prop,unint,unrel,plur,The hose near the yellow helmets,C,,,0,0,0,0,0,1,1
1018,144,29,6,Prop,unint,rel,plur,The sink near the broken faucets,C,,,0,0,0,0,0,1,1
1018,65,45,6,Prop,unint,assoc,plur,The skeleton near the locked closets,C,,,0,0,0,0,0,1,1
1018,161,38,6,Prop,unint,unrel,plur,The table by the rusty barrels,C,,,0,0,0,0,0,1,1
1018,6,30,6,Prop,unint,rel,plur,The window near the shattered panes,C,,,0,0,0,0,0,1,1
1018,140,26,6,Prop,unint,rel,sing,The bike beside the greasy tire,C,,,0,0,0,0,0,1,1
1018,155,40,6,Prop,unint,unrel,plur,The book beside the tall stacks,C,,,0,0,0,0,0,1,1
1018,137,46,6,Prop,unint,assoc,plur,The lamp beside the cheap desks,C,,,0,0,0,0,0,1,1
1018,145,31,6,Prop,unint,rel,plur,The rifle beside the expensive triggers,C,,,0,0,0,0,0,1,1
1018,25,48,6,Prop,unint,assoc,plur,The violin beside the pricey bows,C,,,0,0,0,0,0,1,1
1019,151,35,1,Prop,unint,rel,plur,The atlas by the detailed maps,C,,,0,0,0,0,0,1,1
1019,23,44,1,Prop,unint,unrel,plur,The backpack on the folded quilts,C,,,0,0,0,0,0,1,1
1019,11,25,1,Prop,unint,assoc,plur,The blueprint near the model buildings,C,,,0,0,0,0,0,1,1
1019,1,33,1,Prop,unint,rel,plur,The car by the white bumpers,C,,,0,0,0,0,0,1,1
1019,34,36,1,Prop,unint,rel,plur,The chain by the flimsy links,C,,,0,0,0,0,0,1,1
1019,116,41,1,Prop,unint,unrel,plur,The couch by the big treadmills,C,,,0,0,0,0,0,1,1
1019,47,34,1,Prop,unint,rel,plur,The dresser by the heavy drawers,C,,,0,0,0,0,0,1,1
1019,54,27,1,Prop,unint,assoc,plur,The fort near the ancient caves,C,,,0,0,0,0,0,1,1
1019,124,37,1,Prop,unint,unrel,sing,The hose near the yellow helmet,C,,,0,0,0,0,0,1,1
1019,32,28,1,Prop,unint,assoc,plur,The jar near the sticky cookies,C,,,0,0,0,0,0,1,1
1019,138,43,1,Prop,unint,unrel,plur,The pencil by the colorful staplers,C,,,0,0,0,0,0,1,1
1019,39,45,1,Prop,unint,assoc,sing,The skeleton near the locked closet,C,,,0,0,0,0,0,1,1
1019,33,38,1,Prop,unint,unrel,sing,The table by the rusty barrel,C,,,0,0,0,0,0,1,1
1019,103,39,1,Prop,unint,unrel,sing,The tree near the closed gate,C,,,0,0,0,0,0,1,1
1019,100,30,1,Prop,unint,rel,sing,The window near the shattered pane,C,,,0,0,0,0,0,1,1
1019,161,26,1,Prop,unint,assoc,plur,The bike beside the greasy racks,C,,,0,0,0,0,0,1,1
1019,4,46,1,Prop,unint,assoc,sing,The lamp beside the cheap desk,C,,,0,0,0,0,0,1,1
1019,163,31,1,Prop,unint,rel,sing,The rifle beside the expensive trigger,C,,,0,0,0,0,0,1,1
1020,158,35,2,Prop,unint,rel,sing,The atlas by the detailed map,C,,,0,0,0,0,0,1,1
1020,44,32,2,Prop,unint,assoc,plur,The banana near the melted sundaes,C,,,0,0,0,0,0,1,1
1020,129,33,2,Prop,unint,rel,sing,The car by the white bumper,C,,,0,0,0,0,0,1,1
1020,28,36,2,Prop,unint,rel,sing,The chain by the flimsy link,C,,,0,0,0,0,0,1,1
1020,64,27,2,Prop,unint,assoc,sing,The fort near the ancient cave,C,,,0,0,0,0,0,1,1
1020,136,42,2,Prop,unint,unrel,sing,The sneaker beside the pink ski,C,,,0,0,0,0,0,1,1
1020,41,48,2,Prop,unint,unrel,plur,The violin beside the pricey bowls,C,,,0,0,0,0,0,1,1
1021,35,35,3,Prop,unint,assoc,plur,The atlas by the detailed globes,C,,,0,0,0,0,0,1,1
1021,133,44,3,Prop,unint,rel,plur,The backpack on the frayed straps,C,,,0,0,0,0,0,1,1
1021,55,32,3,Prop,unint,assoc,sing,The banana near the melted sundae,C,,,0,0,0,0,0,1,1
1021,99,25,3,Prop,unint,unrel,plur,The blueprint near the metal rulers,C,,,0,0,0,0,0,1,1
1021,76,47,3,Prop,unint,unrel,sing,The canoe by the well-worn trail,C,,,0,0,0,0,0,1,1
1021,48,33,3,Prop,unint,assoc,plur,The car by the wide roads,C,,,0,0,0,0,0,1,1
1021,98,41,3,Prop,unint,rel,plur,The couch by the thin cushions,C,,,0,0,0,0,0,1,1
1021,150,34,3,Prop,unint,assoc,plur,The dresser by the heavy mirrors,C,,,0,0,0,0,0,1,1
1021,75,27,3,Prop,unint,unrel,plur,The fort near the ancient cliffs,C,,,0,0,0,0,0,1,1
1021,19,37,3,Prop,unint,rel,sing,The hose near the yellow nozzle,C,,,0,0,0,0,0,1,1
1021,102,28,3,Prop,unint,unrel,plur,The jar near the stale bagels,C,,,0,0,0,0,0,1,1
1021,118,43,3,Prop,unint,rel,plur,The pencil by the colorful erasers,C,,,0,0,0,0,0,1,1
1021,52,29,3,Prop,unint,assoc,sing,The sink near the broken dish,C,,,0,0,0,0,0,1,1
1021,129,45,3,Prop,unint,unrel,sing,The skeleton near the locked classroom,C,,,0,0,0,0,0,1,1
1021,45,38,3,Prop,unint,rel,sing,The table by the rebuilt leg,C,,,0,0,0,0,0,1,1
1021,31,39,3,Prop,unint,rel,sing,The tree near the cut limb,C,,,0,0,0,0,0,1,1
1021,21,30,3,Prop,unint,assoc,sing,The window near the shaggy curtain,C,,,0,0,0,0,0,1,1
1021,18,40,3,Prop,unint,rel,sing,The book beside the torn page,C,,,0,0,0,0,0,1,1
1021,103,46,3,Prop,unint,unrel,sing,The lamp beside the cheap doll,C,,,0,0,0,0,0,1,1
1021,146,31,3,Prop,unint,assoc,sing,The rifle beside the expensive target,C,,,0,0,0,0,0,1,1
1021,106,48,3,Prop,unint,unrel,sing,The violin beside the pricey bowl,C,,,0,0,0,0,0,1,1
1021,124,42,3,Prop,unint,rel,plur,The sneaker beside the pink shoelaces,C,,,0,0,0,0,0,1,1
1022,65,35,4,Prop,unint,assoc,sing,The atlas by the detailed globe,C,,,0,0,0,0,0,1,1
1022,21,32,4,Prop,unint,unrel,plur,The banana near the healthy drinks,C,,,0,0,0,0,0,1,1
1022,38,36,4,Prop,unint,assoc,sing,The chain by the flimsy saw,C,,,0,0,0,0,0,1,1
1022,139,41,4,Prop,unint,rel,sing,The couch by the thin cushion,C,,,0,0,0,0,0,1,1
1022,129,34,4,Prop,unint,assoc,sing,The dresser by the heavy mirror,C,,,0,0,0,0,0,1,1
1022,74,27,4,Prop,unint,unrel,sing,The fort near the ancient cliff,C,,,0,0,0,0,0,1,1
1022,11,30,4,Prop,unint,unrel,plur,The window near the stylish paintings,C,,,0,0,0,0,0,1,1
1022,25,42,4,Prop,unint,rel,sing,The sneaker beside the pink shoelace,C,,,0,0,0,0,0,1,1
1023,85,35,5,Prop,unint,unrel,plur,The atlas by the detailed journals,C,,,0,0,0,0,0,1,1
1023,28,44,5,Prop,unint,assoc,plur,The backpack on the frayed books,C,,,0,0,0,0,0,1,1
1023,17,32,5,Prop,unint,unrel,sing,The banana near the healthy drink,C,,,0,0,0,0,0,1,1
1023,165,41,5,Prop,unint,assoc,plur,The couch by the thin televisions,C,,,0,0,0,0,0,1,1
1023,44,43,5,Prop,unint,assoc,plur,The pencil by the colorful sharpeners,C,,,0,0,0,0,0,1,1
1023,158,38,5,Prop,unint,assoc,sing,The table by the rebuilt patio,C,,,0,0,0,0,0,1,1
1023,76,39,5,Prop,unint,assoc,sing,The tree near the closed fort,C,,,0,0,0,0,0,1,1
1023,107,40,5,Prop,unint,assoc,sing,The book beside the tall shelf,C,,,0,0,0,0,0,1,1
1023,4,31,5,Prop,unint,unrel,sing,The rifle beside the expensive trophy,C,,,0,0,0,0,0,1,1
1023,45,42,5,Prop,unint,assoc,plur,The sneaker beside the pink socks,C,,,0,0,0,0,0,1,1
1024,42,35,6,Prop,unint,unrel,sing,The atlas by the detailed journal,C,,,0,0,0,0,0,1,1
1024,166,44,6,Prop,unint,assoc,sing,The backpack on the frayed book,C,,,0,0,0,0,0,1,1
1024,123,32,6,Prop,unint,rel,plur,The banana near the messy peels,C,,,0,0,0,0,0,1,1
1024,104,41,6,Prop,unint,assoc,sing,The couch by the thin television,C,,,0,0,0,0,0,1,1
1024,33,34,6,Prop,unint,unrel,sing,The dresser by the heavy rug,C,,,0,0,0,0,0,1,1
1024,47,27,6,Prop,unint,rel,sing,The fort near the ancient wall,C,,,0,0,0,0,0,1,1
1024,150,28,6,Prop,unint,rel,sing,The jar near the sticky lid,C,,,0,0,0,0,0,1,1
1024,118,43,6,Prop,unint,assoc,sing,The pencil by the colorful sharpener,C,,,0,0,0,0,0,1,1
1024,63,45,6,Prop,unint,assoc,plur,The skeleton near the locked closets,C,,,0,0,0,0,0,1,1
1024,67,38,6,Prop,unint,unrel,plur,The table by the rusty barrels,C,,,0,0,0,0,0,1,1
1024,161,30,6,Prop,unint,rel,plur,The window near the shattered panes,C,,,0,0,0,0,0,1,1
1024,140,26,6,Prop,unint,rel,sing,The bike beside the greasy tire,C,,,0,0,0,0,0,1,1
1024,124,40,6,Prop,unint,unrel,plur,The book beside the tall stacks,C,,,0,0,0,0,0,1,1
1024,143,31,6,Prop,unint,rel,plur,The rifle beside the expensive triggers,C,,,0,0,0,0,0,1,1
1025,96,32,1,Prop,unint,rel,sing,The banana near the messy peel,C,,,0,0,0,0,0,1,1
1025,19,33,1,Prop,unint,rel,plur,The car by the white bumpers,C,,,0,0,0,0,0,1,1
1025,109,36,1,Prop,unint,rel,plur,The chain by the flimsy links,C,,,0,0,0,0,0,1,1
1025,102,29,1,Prop,unint,rel,sing,The sink near the broken faucet,C,,,0,0,0,0,0,1,1
1025,99,45,1,Prop,unint,assoc,sing,The skeleton near the locked closet,C,,,0,0,0,0,0,1,1
1025,76,38,1,Prop,unint,unrel,sing,The table by the rusty barrel,C,,,0,0,0,0,0,1,1
1025,91,39,1,Prop,unint,unrel,sing,The tree near the closed gate,C,,,0,0,0,0,0,1,1
1025,50,30,1,Prop,unint,rel,sing,The window near the shattered pane,C,,,0,0,0,0,0,1,1
1025,17,26,1,Prop,unint,assoc,plur,The bike beside the greasy racks,C,,,0,0,0,0,0,1,1
1025,116,40,1,Prop,unint,unrel,sing,The book beside the tall stack,C,,,0,0,0,0,0,1,1
1025,56,31,1,Prop,unint,rel,sing,The rifle beside the expensive trigger,C,,,0,0,0,0,0,1,1
1025,115,42,1,Prop,unint,unrel,plur,The sneaker beside the pink skis,C,,,0,0,0,0,0,1,1
1026,15,25,2,Prop,unint,assoc,sing,The blueprint near the model building,C,,,0,0,0,0,0,1,1
1027,165,25,3,Prop,unint,unrel,plur,The blueprint near the metal rulers,C,,,0,0,0,0,0,1,1
1027,105,33,3,Prop,unint,assoc,plur,The car by the wide roads,C,,,0,0,0,0,0,1,1
1027,15,36,3,Prop,unint,assoc,plur,The chain by the flimsy saws,C,,,0,0,0,0,0,1,1
1027,90,41,3,Prop,unint,rel,plur,The couch by the thin cushions,C,,,0,0,0,0,0,1,1
1027,110,34,3,Prop,unint,assoc,plur,The dresser by the heavy mirrors,C,,,0,0,0,0,0,1,1
1027,122,27,3,Prop,unint,unrel,plur,The fort near the ancient cliffs,C,,,0,0,0,0,0,1,1
1027,163,37,3,Prop,unint,rel,sing,The hose near the yellow nozzle,C,,,0,0,0,0,0,1,1
1027,129,28,3,Prop,unint,unrel,plur,The jar near the stale bagels,C,,,0,0,0,0,0,1,1
1027,84,43,3,Prop,unint,rel,plur,The pencil by the colorful erasers,C,,,0,0,0,0,0,1,1
1027,130,45,3,Prop,unint,unrel,sing,The skeleton near the locked classroom,C,,,0,0,0,0,0,1,1
1027,79,38,3,Prop,unint,rel,sing,The table by the rebuilt leg,C,,,0,0,0,0,0,1,1
1027,64,39,3,Prop,unint,rel,sing,The tree near the cut limb,C,,,0,0,0,0,0,1,1
1027,161,30,3,Prop,unint,assoc,sing,The window near the shaggy curtain,C,,,0,0,0,0,0,1,1
1027,124,26,3,Prop,unint,unrel,plur,The bike beside the greasy towels,C,,,0,0,0,0,0,1,1
1027,97,40,3,Prop,unint,rel,sing,The book beside the torn page,C,,,0,0,0,0,0,1,1
1027,115,46,3,Prop,unint,unrel,sing,The lamp beside the cheap doll,C,,,0,0,0,0,0,1,1
1027,58,31,3,Prop,unint,assoc,sing,The rifle beside the expensive target,C,,,0,0,0,0,0,1,1
1028,55,34,4,Prop,unint,assoc,sing,The dresser by the heavy mirror,C,,,0,0,0,0,0,1,1
1028,78,27,4,Prop,unint,unrel,sing,The fort near the ancient cliff,C,,,0,0,0,0,0,1,1
1028,11,29,4,Prop,unint,unrel,plur,The sink near the broken tiles,C,,,0,0,0,0,0,1,1
1028,23,45,4,Prop,unint,rel,plur,The skeleton near the large bones,C,,,0,0,0,0,0,1,1
1028,2,40,4,Prop,unint,assoc,plur,The book beside the tall shelves,C,,,0,0,0,0,0,1,1
1028,38,46,4,Prop,unint,rel,plur,The lamp beside the cheap bulbs,C,,,0,0,0,0,0,1,1
1028,152,26,4,Prop,unint,unrel,sing,The bike beside the greasy towel,C,,,0,0,0,0,0,1,1
1029,31,32,5,Prop,unint,unrel,sing,The banana near the healthy drink,C,,,0,0,0,0,0,1,1
1029,41,25,5,Prop,unint,rel,plur,The blueprint near the modern drawings,C,,,0,0,0,0,0,1,1
1029,125,41,5,Prop,unint,assoc,plur,The couch by the thin televisions,C,,,0,0,0,0,0,1,1
1029,9,34,5,Prop,unint,unrel,plur,The dresser by the heavy rugs,C,,,0,0,0,0,0,1,1
1029,119,28,5,Prop,unint,rel,plur,The jar near the sticky lids,C,,,0,0,0,0,0,1,1
1029,11,43,5,Prop,unint,assoc,plur,The pencil by the colorful sharpeners,C,,,0,0,0,0,0,1,1
1029,128,29,5,Prop,unint,unrel,sing,The sink near the broken tile,C,,,0,0,0,0,0,1,1
1029,122,45,5,Prop,unint,rel,sing,The skeleton near the large bone,C,,,0,0,0,0,0,1,1
1029,133,38,5,Prop,unint,assoc,sing,The table by the rebuilt patio,C,,,0,0,0,0,0,1,1
1029,32,39,5,Prop,unint,assoc,sing,The tree near the closed fort,C,,,0,0,0,0,0,1,1
1029,34,30,5,Prop,unint,unrel,sing,The window near the stylish painting,C,,,0,0,0,0,0,1,1
1029,130,40,5,Prop,unint,assoc,sing,The book beside the tall shelf,C,,,0,0,0,0,0,1,1
1029,40,42,5,Prop,unint,assoc,plur,The sneaker beside the pink socks,C,,,0,0,0,0,0,1,1
1030,89,35,6,Prop,unint,unrel,sing,The atlas by the detailed journal,C,,,0,0,0,0,0,1,1
1030,146,44,6,Prop,unint,assoc,sing,The backpack on the frayed book,C,,,0,0,0,0,0,1,1
1030,118,25,6,Prop,unint,rel,sing,The blueprint near the modern drawing,C,,,0,0,0,0,0,1,1
1030,145,47,6,Prop,unint,assoc,plur,The canoe by the weathered camps,C,,,0,0,0,0,0,1,1
1030,63,41,6,Prop,unint,assoc,sing,The couch by the thin television,C,,,0,0,0,0,0,1,1
1030,2,34,6,Prop,unint,unrel,sing,The dresser by the heavy rug,C,,,0,0,0,0,0,1,1
1030,27,27,6,Prop,unint,rel,sing,The fort near the ancient wall,C,,,0,0,0,0,0,1,1
1030,21,37,6,Prop,unint,unrel,plur,The hose near the yellow helmets,C,,,0,0,0,0,0,1,1
1030,166,28,6,Prop,unint,rel,sing,The jar near the sticky lid,C,,,0,0,0,0,0,1,1
1030,92,43,6,Prop,unint,assoc,sing,The pencil by the colorful sharpener,C,,,0,0,0,0,0,1,1
1030,59,45,6,Prop,unint,assoc,plur,The skeleton near the locked closets,C,,,0,0,0,0,0,1,1
1030,66,38,6,Prop,unint,unrel,plur,The table by the rusty barrels,C,,,0,0,0,0,0,1,1
1030,42,39,6,Prop,unint,unrel,plur,The tree near the closed gates,C,,,0,0,0,0,0,1,1
1030,138,30,6,Prop,unint,rel,plur,The window near the shattered panes,C,,,0,0,0,0,0,1,1
1030,44,40,6,Prop,unint,unrel,plur,The book beside the tall stacks,C,,,0,0,0,0,0,1,1
1031,94,35,1,Prop,unint,rel,plur,The atlas by the detailed maps,C,,,0,0,0,0,0,1,1
1031,130,45,1,Prop,unint,assoc,sing,The skeleton near the locked closet,C,,,0,0,0,0,0,1,1
1031,87,38,1,Prop,unint,unrel,sing,The table by the rusty barrel,C,,,0,0,0,0,0,1,1
1031,81,39,1,Prop,unint,unrel,sing,The tree near the closed gate,C,,,0,0,0,0,0,1,1
1031,15,30,1,Prop,unint,rel,sing,The window near the shattered pane,C,,,0,0,0,0,0,1,1
1031,66,46,1,Prop,unint,assoc,sing,The lamp beside the cheap desk,C,,,0,0,0,0,0,1,1
1032,35,35,2,Prop,unint,rel,sing,The atlas by the detailed map,C,,,0,0,0,0,0,1,1
1032,105,25,2,Prop,unint,assoc,sing,The blueprint near the model building,C,,,0,0,0,0,0,1,1
1032,111,41,2,Prop,unint,unrel,sing,The couch by the big treadmill,C,,,0,0,0,0,0,1,1
1032,94,27,2,Prop,unint,assoc,sing,The fort near the ancient cave,C,,,0,0,0,0,0,1,1
1032,104,28,2,Prop,unint,assoc,sing,The jar near the sticky cookie,C,,,0,0,0,0,0,1,1
1032,146,43,2,Prop,unint,unrel,sing,The pencil by the colorful stapler,C,,,0,0,0,0,0,1,1
1032,29,29,2,Prop,unint,assoc,plur,The sink near the broken dishes,C,,,0,0,0,0,0,1,1
1032,22,45,2,Prop,unint,unrel,plur,The skeleton near the locked classrooms,C,,,0,0,0,0,0,1,1
1032,119,39,2,Prop,unint,rel,plur,The tree near the cut limbs,C,,,0,0,0,0,0,1,1
1032,153,30,2,Prop,unint,assoc,plur,The window near the shaggy curtains,C,,,0,0,0,0,0,1,1
1032,158,26,2,Prop,unint,assoc,sing,The bike beside the greasy rack,C,,,0,0,0,0,0,1,1
1032,126,40,2,Prop,unint,rel,plur,The book beside the torn pages,C,,,0,0,0,0,0,1,1
1032,64,46,2,Prop,unint,unrel,plur,The lamp beside the cheap dolls,C,,,0,0,0,0,0,1,1
1032,98,31,2,Prop,unint,assoc,plur,The rifle beside the expensive targets,C,,,0,0,0,0,0,1,1
1032,118,42,2,Prop,unint,unrel,sing,The sneaker beside the pink ski,C,,,0,0,0,0,0,1,1
1032,49,48,2,Prop,unint,unrel,plur,The violin beside the pricey bowls,C,,,0,0,0,0,0,1,1
1033,164,25,3,Prop,unint,unrel,plur,The blueprint near the metal rulers,C,,,0,0,0,0,0,1,1
1033,66,41,3,Prop,unint,rel,plur,The couch by the thin cushions,C,,,0,0,0,0,0,1,1
1033,84,27,3,Prop,unint,unrel,plur,The fort near the ancient cliffs,C,,,0,0,0,0,0,1,1
1033,30,37,3,Prop,unint,rel,sing,The hose near the yellow nozzle,C,,,0,0,0,0,0,1,1
1033,3,28,3,Prop,unint,unrel,plur,The jar near the stale bagels,C,,,0,0,0,0,0,1,1
1033,89,43,3,Prop,unint,rel,plur,The pencil by the colorful erasers,C,,,0,0,0,0,0,1,1
1033,27,29,3,Prop,unint,assoc,sing,The sink near the broken dish,C,,,0,0,0,0,0,1,1
1033,17,39,3,Prop,unint,rel,sing,The tree near the cut limb,C,,,0,0,0,0,0,1,1
1033,20,26,3,Prop,unint,unrel,plur,The bike beside the greasy towels,C,,,0,0,0,0,0,1,1
1033,102,42,3,Prop,unint,rel,plur,The sneaker beside the pink shoelaces,C,,,0,0,0,0,0,1,1
1034,13,32,4,Prop,unint,unrel,plur,The banana near the healthy drinks,C,,,0,0,0,0,0,1,1
1034,66,25,4,Prop,unint,unrel,sing,The blueprint near the metal ruler,C,,,0,0,0,0,0,1,1
1034,67,33,4,Prop,unint,assoc,sing,The car by the wide road,C,,,0,0,0,0,0,1,1
1034,113,36,4,Prop,unint,assoc,sing,The chain by the flimsy saw,C,,,0,0,0,0,0,1,1
1034,74,34,4,Prop,unint,assoc,sing,The dresser by the heavy mirror,C,,,0,0,0,0,0,1,1
1034,152,27,4,Prop,unint,unrel,sing,The fort near the ancient cliff,C,,,0,0,0,0,0,1,1
